GEOID,NAME,Median_age,Total_population,Renters_occupied_percentage,Bachelors_percentage,Highschool_graduate_percentage,Below_highschool_percentage,White_alone_percentage,Black_or_African_American_percentage,Hispanic_or_Latino_percentage,American_Indian_and_Alaska_Native_percentage,Asian_percentage,Native_Hawaiian_and_other_Pacific_Island_percentage,Some_other_race_alone_percentage,Two_or_more_races_percentage,White_alone_not_hispanic_or_latino_percentage,Male_female_ratio,Areaname,Land_Area,popul_density
31167,"Stanton County, Nebraska",41.3,5946,19.08685204,10.25899765,21.34207871,3.229061554,95.82912883,1.950891356,5.970400269,0,0.235452405,0,0.840901446,1.143625967,5.970400269,1.05388601,"Stanton, NE",427.95,13.89414651
31169,"Thayer County, Nebraska",46.8,5000,21.50693438,10.58,24.08,5.14,95.62,0.52,2.8,0.2,0,0,0.64,3.02,2.8,0.984126984,"Thayer, NE",573.81,8.713685715
31171,"Thomas County, Nebraska",33.6,586,29.01023891,15.35836177,16.72354949,1.706484642,98.80546075,0,0,0.341296928,0,0,0,0.853242321,0,0.842767296,"Thomas, NE",713.24,0.821602827
31173,"Thurston County, Nebraska",28,7218,42.94426323,7.037960654,17.23469105,5.666389582,37.19866999,0.193959546,6.940980881,57.95234137,0.734275423,0,0.914380715,3.006372956,6.940980881,0.94450431,"Thurston, NE",393.58,18.33934651
31175,"Valley County, Nebraska",47,4100,17.16361814,14.65853659,22.29268293,4.585365854,98.12195122,0.414634146,2.341463415,0.365853659,0,0,0.243902439,0.853658537,2.341463415,0.959847036,"Valley, NE",568.05,7.2176745
31177,"Washington County, Nebraska",40.9,20546,18.72918013,15.4239268,20.35432688,3.07602453,96.27664752,0.627859437,2.905675071,0,0.330964665,0.165482332,0.637593692,1.961452351,2.905675071,0.986464275,"Washington, NE",389.96,52.68745512
31179,"Wayne County, Nebraska",32.2,9388,25.71357036,12.49467405,17.01107797,2.279505752,95.06817213,1.23561994,6.337878142,0.149126545,0.713677035,0,0.56455049,2.268853856,6.337878142,1.008128342,"Wayne, NE",442.92,21.19570126
31181,"Webster County, Nebraska",45.7,3497,15.0591716,9.665427509,23.0197312,3.631684301,95.79639691,0.200171576,5.261652845,0.829282242,0,0.857878181,0.200171576,2.116099514,5.261652845,0.999428245,"Webster, NE",574.91,6.082691204
31183,"Wheeler County, Nebraska",58.9,689,23.22485207,13.78809869,22.64150943,3.773584906,98.98403483,0,2.031930334,0,0.145137881,0,0.580551524,0.290275762,2.031930334,1.032448378,"Wheeler, NE",575.18,1.197885879
31185,"York County, Nebraska",39.8,13671,21.95432482,11.87916027,18.07475678,3.884134299,93.03635433,1.492209787,5.222734255,0.577865555,0.248701631,0,1.777485188,2.867383513,5.222734255,0.926849894,"York, NE",572.51,23.87905888
32001,"Churchill County, Nevada",40.5,24606,30.56163691,9.294481021,19.93009835,4.783386166,78.61903601,2.592863529,14.39892709,4.945948143,2.812322198,0.113793384,4.819962611,6.096074128,14.39892709,1.056154425,"Churchill, NV",4930.46,4.990609395
32003,"Clark County, Nevada",37.5,2228866,43.90976886,11.42796382,19.39999982,9.424523502,56.59137875,11.9228343,31.29636326,0.861334867,9.893102591,0.794753924,11.86899526,8.067600295,31.29636326,0.995066188,"Clark, NV",7891.43,282.4413319
32005,"Douglas County, Nevada",52.9,48486,25.81619056,15.64987832,18.37025121,4.529142433,86.7198779,0.699170895,12.83257023,1.685022481,1.913954544,0.230994514,4.211524976,4.539454688,12.83257023,1.018063764,"Douglas, NV",709.72,68.31708279
32007,"Elko County, Nevada",34.7,52537,27.11233092,7.194929288,21.31640558,8.515903078,80.01979557,1.286712222,24.43991853,5.594152692,1.242933552,0.133239431,6.079524906,5.643641624,24.43991853,1.093024182,"Elko, NV",17169.83,3.059843924
32009,"Esmeralda County, Nevada",54.6,1030,51.71736997,10.97087379,23.2038835,17.2815534,96.99029126,1.45631068,25.53398058,1.45631068,0,0,0,0.097087379,25.53398058,0.859205776,"Esmeralda, NV",3581.88,0.287558489
32011,"Eureka County, Nevada",42.5,1839,31.26714207,6.199021207,29.09189777,3.31702012,94.72539424,0.054377379,4.94834149,3.697661773,0.598151169,0,0.924415443,0,4.94834149,1.016447368,"Eureka, NV",4175.68,0.440407311
32013,"Humboldt County, Nevada",37.1,16834,29.25040069,8.607579898,21.55756208,10.5976001,82.84424379,1.033622431,27.23654509,4.835452061,0.896994178,0.053463229,6.956160152,3.380064156,27.23654509,1.085480674,"Humboldt, NV",9640.76,1.746127899
32015,"Lander County, Nevada",37.6,5565,23.08399191,4.761904762,24.49236298,9.739442947,91.6262354,1.58131177,24.6361186,4.905660377,0.071877808,0,0.592991914,1.221922731,24.6361186,1.185781618,"Lander, NV",5490.11,1.013640892
32017,"Lincoln County, Nevada",43.7,5177,21.94530216,6.567510141,29.90148735,9.291095229,84.23797566,4.365462623,11.04887,1.120339965,0.946494109,0,4.442727448,4.887000193,11.04887,1.287671233,"Lincoln, NV",10633.2,0.486871309
32019,"Lyon County, Nevada",43.9,55667,27.75026045,7.02211364,23.82740223,9.510122694,82.90010239,0.912569386,17.64600212,2.708965815,1.253884707,0.181436039,5.746672176,6.296369483,17.64600212,1.012836274,"Lyon, NV",2001.19,27.81694892
32021,"Mineral County, Nevada",53.3,4487,31.58733774,8.691776242,27.30109204,7.711165589,70.33652775,2.874972142,14.04056162,20.41453087,1.448629374,0,2.295520392,2.629819478,14.04056162,0.894847973,"Mineral, NV",3752.84,1.195627845
32023,"Nye County, Nevada",53.1,45514,27.73160076,5.807004438,27.55855341,10.67803313,80.84325702,2.120226743,15.08986246,1.575339456,1.742321044,0.406468339,7.509777211,5.802610186,15.08986246,1.048519219,"Nye, NV",18181.92,2.503255982
32027,"Pershing County, Nevada",42.6,6591,28.33583208,3.474434835,32.05886815,13.62463966,74.75345168,3.444090426,24.54862692,3.914428766,2.002730997,0.075861023,9.907449552,5.901987559,24.54862692,1.783361486,"Pershing, NV",6036.56,1.091847012
32029,"Storey County, Nevada",53,4086,4.642502483,17.37640724,17.64561919,4.356338718,83.74938815,2.741067058,2.59422418,0.416054821,0.832109643,0,0.269211943,11.99216838,2.59422418,1.102933608,"Storey, NV",262.92,15.54084893
32031,"Washoe County, Nevada",38.5,464182,40.00751365,13.63861589,16.47134098,7.729080404,74.08236425,2.411769521,24.72219948,1.550253995,5.587248105,0.675812505,9.037403432,6.655148196,24.72219948,1.015851233,"Washoe, NV",6302.37,73.65197537
32033,"White Pine County, Nevada",40.8,9570,26.2592176,7.063740857,32.01671891,8.714733542,84.169279,6.468129572,16.49947753,3.939393939,1.107628004,0,1.546499478,2.76907001,16.49947753,1.493486191,"White Pine, NV",8875.65,1.07823089
32510,"Carson City, Nevada",42.2,55244,41.68163577,10.84280646,19.16407212,8.614510173,79.18144957,1.929621316,24.21439432,2.402070813,2.822025921,0.066975599,8.51495185,5.082904931,24.21439432,1.061497127,"Carson City city, NV",144.66,381.8885663
33001,"Belknap County, New Hampshire",47.9,61174,20.86666331,13.75093994,21.20999117,5.35685095,95.8250237,0.644064472,1.770359957,0.335109687,1.018406513,0.01144277,0.281165201,1.884787655,1.770359957,0.964735355,"Belknap, NH",400.23,152.8471129
33003,"Carroll County, New Hampshire",53.4,48461,18.65284974,17.05082437,21.23563278,4.259094942,96.60964487,0.522069293,1.531128124,0.262066404,0.742865397,0,0.158890654,1.704463383,1.531128124,1.005836093,"Carroll, NH",931.06,52.04927717
33005,"Cheshire County, New Hampshire",43,76040,28.46229462,14.91846397,21.99500263,4.613361389,94.7553919,0.860073645,1.935823251,0.244608101,0.925828511,0.040768017,0.528669122,2.644660705,1.935823251,0.95923836,"Cheshire, NH",706.66,107.6047887
33007,"Coos County, New Hampshire",48.7,31486,23.83718943,9.677316903,30.11497173,9.210442736,95.31855428,2.127929874,1.880200724,0.139744648,0.539922505,0.079400368,0.247729149,1.546719177,1.880200724,1.127863756,"Coos, NH",1794.69,17.54397695
33009,"Grafton County, New Hampshire",43.3,90331,25.95718006,15.11219847,17.92407922,5.229655379,91.37837509,1.314056083,2.507444842,0.29668663,3.525921334,0.052030864,0.386356843,3.046573159,2.507444842,0.965982545,"Grafton, NH",1708.75,52.86378932
33011,"Hillsborough County, New Hampshire",40.8,415305,29.53985077,17.41105934,18.218177,5.417945847,87.90695995,2.732690432,7.076004382,0.117504003,4.162482994,0.034191739,1.070056946,3.97611394,7.076004382,0.989342083,"Hillsborough, NH",876.14,474.0167097
33013,"Merrimack County, New Hampshire",43.1,150902,22.55199322,14.52863448,20.35692039,4.919749241,93.36324237,1.506938278,2.270347643,0.345257187,2.068892394,0.005964136,0.323388689,2.386316947,2.270347643,0.967123788,"Merrimack, NH",934.12,161.5445553
33015,"Rockingham County, New Hampshire",44.7,308211,17.67754527,19.23130583,18.64988595,3.397023468,94.04077077,0.877321056,3.131296417,0.053534754,2.021666975,0.017520465,0.623274315,2.365911664,3.131296417,0.984208019,"Rockingham, NH",694.72,443.6478006
33017,"Strafford County, New Hampshire",36.8,130161,29.07968809,15.00910411,18.16596369,4.39455751,91.6403531,1.011823818,2.651331812,0.065303739,3.507963215,0.083742442,0.353408471,3.337405214,2.651331812,0.969748789,"Strafford, NH",368.98,352.7589571
33019,"Sullivan County, New Hampshire",46.9,43173,26.19047619,14.02496931,27.29252079,6.640724527,96.04150742,0.562851782,1.674657772,0.250156348,0.771315405,0,0.352071897,2.022097144,1.674657772,0.98935582,"Sullivan, NH",537.31,80.35026335
34001,"Atlantic County, New Jersey",41.8,264650,31.40811157,12.99943321,22.49423767,8.475344795,63.27149065,14.21575666,19.10523333,0.492348385,7.860570565,0.047987909,8.249008124,5.86283771,19.10523333,0.938884656,"Atlantic, NJ",555.7,476.246176
34003,"Bergen County, New Jersey",41.9,931275,30.86303107,21.89825776,15.49134251,5.084534643,69.01742235,5.835762798,20.38356017,0.204450887,16.53324743,0.033717216,3.174250356,5.201148962,20.38356017,0.943735964,"Bergen, NJ",233.01,3996.716879
34005,"Burlington County, New Jersey",41.6,446301,21.91435359,17.63607969,19.76244732,4.42728114,70.78608383,16.87403793,8.349521959,0.148106323,5.170053394,0.067443273,2.19470716,4.759568094,8.349521959,0.969232738,"Burlington, NJ",798.58,558.8682411
34007,"Camden County, New Jersey",38.8,506721,29.61235349,13.79259987,20.37196011,7.714501669,62.31160737,19.34812254,17.22821829,0.176428449,5.811679405,0.038088021,7.724566379,4.589507836,17.22821829,0.932493297,"Camden, NJ",221.26,2290.160897
34009,"Cape May County, New Jersey",50.3,92701,21.51677254,16.26411797,24.17341776,4.975135112,90.32049277,3.994563165,7.97510275,0.043149481,0.595462832,0.017259792,1.976246211,3.052825752,7.97510275,0.956790645,"Cape May, NJ",251.43,368.6950642
34011,"Cumberland County, New Jersey",37.6,150085,33.08344102,7.533730886,26.34906886,13.21984209,63.93576973,19.91338242,31.3235833,0.92814072,1.35922977,0.013992071,7.443781857,6.405703435,31.3235833,1.040418185,"Cumberland, NJ",483.7,310.2853008
34013,"Essex County, New Jersey",37.7,798698,50.28890215,14.3105404,18.80222562,8.983245232,41.12856173,39.2938257,23.26511397,0.264931175,5.469151043,0.040566021,8.447873915,5.35509041,23.26511397,0.927341435,"Essex, NJ",126.21,6328.325806
34015,"Gloucester County, New Jersey",40.4,291745,16.97374336,15.67601844,22.1323416,4.535810382,80.86856673,10.45742001,6.485800956,0.113798009,3.09139831,0.007540832,2.101835507,3.359440607,6.485800956,0.945057436,"Gloucester, NJ",322.01,906.0122356
34017,"Hudson County, New Jersey",35.3,671923,65.66899257,18.92121568,17.49456411,10.25325819,50.41470526,12.08144386,42.57020522,0.487258213,15.74763775,0.056405273,13.28768326,7.924866391,42.57020522,0.989692095,"Hudson, NJ",46.19,14546.93657
34019,"Hunterdon County, New Jersey",46.6,125063,13.20809779,22.88366663,14.69979131,3.23117149,89.07990373,2.739419333,6.782981377,0.099150028,4.185890311,0.034382671,1.077057163,2.784196765,6.782981377,0.985284546,"Hunterdon, NJ",427.82,292.326212
34021,"Mercer County, New Jersey",38.8,368085,33.49635859,15.62845538,17.128109,6.997568496,59.74054906,20.45505793,17.94368149,0.25211568,11.49218251,0.074711004,3.990382656,3.995001155,17.94368149,0.956868458,"Mercer, NJ",224.56,1639.13876
34023,"Middlesex County, New Jersey",39,825015,33.98754578,18.22633528,16.93654055,6.941691969,54.88712326,10.2970249,21.33415756,0.277085871,24.50416053,0.047635498,5.349114865,4.637855069,21.33415756,0.973469871,"Middlesex, NJ",308.91,2670.729339
34025,"Monmouth County, New Jersey",43.4,620821,21.62455146,20.25704672,16.00364678,4.40142972,81.48532347,6.933399482,10.86094059,0.153828559,5.436671762,0.017074165,2.588668876,3.385033689,10.86094059,0.947875388,"Monmouth, NJ",468.79,1324.305126
34027,"Morris County, New Jersey",42.8,492715,22.0062374,22.84200806,13.45503993,3.937164487,79.5374608,3.351836254,13.45828725,0.135372376,10.52819581,0.016642481,2.573901748,3.856590524,13.45828725,0.966007893,"Morris, NJ",460.18,1070.700595
34029,"Ocean County, New Jersey",42.4,602018,21.06093671,14.18329684,22.94001176,5.201505603,89.62306775,3.075821653,9.25802883,0.090196639,1.867053809,0.02807225,2.56204964,2.75373826,9.25802883,0.93321302,"Ocean, NJ",628.78,957.4382137
34031,"Passaic County, New Jersey",37.3,502763,46.78596319,13.27902013,22.41215046,10.30883339,60.58281934,11.14401816,41.86087679,0.298550212,5.366544475,0.038188968,15.58149665,6.9883822,41.86087679,0.953046518,"Passaic, NJ",184.59,2723.674089
34033,"Salem County, New Jersey",42.5,62754,28.10435931,10.19217898,27.03732033,7.320648883,79.37980049,13.84294228,9.468719125,0.423877362,0.948146732,0.028683431,2.291487395,3.085062307,9.468719125,0.957148204,"Salem, NJ",331.9,189.0750226
34035,"Somerset County, New Jersey",41.8,330151,21.76032599,21.14487007,13.59953476,4.051782366,63.85138921,9.867606035,14.73659023,0.304103274,18.25588897,0.01423591,4.032700189,3.674076407,14.73659023,0.956751855,"Somerset, NJ",301.81,1093.903449
34037,"Sussex County, New Jersey",44.9,140996,13.790153,17.47638231,21.89920281,3.326335499,91.36854946,2.232687452,8.626485858,0.031206559,2.023461658,0.01276632,1.151096485,3.180232063,8.626485858,0.993778105,"Sussex, NJ",519.01,271.6633591
34039,"Union County, New Jersey",38.9,555208,38.21473852,15.16350629,19.2266682,8.761040907,51.95728448,21.27130733,31.95234939,0.344915779,5.292971283,0.016030028,15.7319419,5.3855492,31.95234939,0.954634268,"Union, NJ",102.86,5397.705619
34041,"Warren County, New Jersey",44.5,105730,22.89189346,16.70008512,22.03348151,5.26151518,86.52511113,4.690248747,9.748415776,0.130521139,2.666225291,0.025536745,1.929442921,4.032914026,9.748415776,0.960177237,"Warren, NJ",356.92,296.2288468
35001,"Bernalillo County, New Mexico",38,679037,33.63706489,13.51708375,15.86511486,6.925101283,70.21752865,2.798374757,50.33451785,4.652323806,2.690722302,0.081880663,10.2514296,9.307740226,50.33451785,0.960930799,"Bernalillo, NM",1160.83,584.9581765
35003,"Catron County, New Mexico",59.4,3547,14.59854015,8.063151959,33.83140682,5.892303355,94.10769665,0.394699746,16.97208909,0,0,0,1.747956019,3.74964759,16.97208909,1.052662037,"Catron, NM",6923.69,0.512299078
35005,"Chaves County, New Mexico",36.1,64912,31.09866632,7.58257333,16.96604634,13.16551639,80.56599704,1.571358146,57.58257333,1.59138526,1.041409909,0.009243283,7.5717895,7.64881686,57.58257333,0.996677945,"Chaves, NM",6065.28,10.70222644
35006,"Cibola County, New Mexico",37.5,26763,28.62500998,7.491686283,20.64790943,12.62190337,46.07106827,1.46470874,38.8185181,41.24350783,0.212980608,0.029892015,4.147517094,6.830325449,38.8185181,1.0253519,"Cibola, NM",4539.48,5.895609189
35007,"Colfax County, New Mexico",50.3,12106,29.40355773,9.821576078,22.88947629,9.40855774,83.19015364,0.685610441,49.47133653,2.560713696,0.313893937,0,8.037336858,5.212291426,49.47133653,1.025092004,"Colfax, NM",3758.06,3.221342927
35009,"Curry County, New Mexico",31.7,49502,42.52504926,8.34915761,15.90642802,11.74700012,65.00545433,5.422003151,42.84675367,0.850470688,1.377722112,0.161609632,18.74267706,8.440063028,42.84675367,1.073295359,"Curry, NM",1404.8,35.23775626
35011,"De Baca County, New Mexico",22.2,1995,44.90005126,3.157894737,13.03258145,8.471177945,44.96240602,4.260651629,64.21052632,0.200501253,0,0,33.28320802,17.29323308,64.21052632,1.377830751,"De Baca, NM",2322.62,0.858943779
35013,"Doña Ana County, New Mexico",33.3,217696,33.35383676,10.52614655,13.10956563,11.85184845,78.45665515,1.802054241,68.55569234,0.969700867,1.133691019,0.08865574,9.013486697,8.535756284,68.55569234,0.966433617,"Dona Ana, NM",3807.51,57.17542436
35015,"Eddy County, New Mexico",35.4,57865,30.71438706,6.948932861,21.0334399,10.60744837,83.77775858,1.538062732,50.01641752,1.721247732,0.722371036,0,5.488637346,6.751922578,50.01641752,1.019297878,"Eddy, NM",4175.73,13.85745726
35017,"Grant County, New Mexico",46.5,27391,30.88386238,11.31758607,20.64546749,9.17089555,85.31999562,0.53667263,50.38151218,2.387645577,0.686356833,0.010952503,3.168924099,7.88945274,50.38151218,0.976405224,"Grant, NM",3961.63,6.914073248
35019,"Guadalupe County, New Mexico",43.7,4336,20.40352373,3.505535055,37.63837638,13.74538745,69.00369004,1.84501845,71.28690037,7.749077491,0.161439114,0,11.9695572,9.271217712,71.28690037,1.650366748,"Guadalupe, NM",3030.48,1.430796441
35021,"Harding County, New Mexico",43.5,432,34.80278422,11.34259259,15.97222222,11.11111111,68.05555556,0,39.81481481,0,0,3.703703704,25.92592593,2.314814815,39.81481481,1.047393365,"Harding, NM",2125.44,0.203252033
35023,"Hidalgo County, New Mexico",43.2,4234,31.82716049,9.518186112,23.8545111,12.51771375,85.97071327,0.850259802,58.66792631,1.417099669,0,0,3.188474256,8.573453,58.66792631,0.970218706,"Hidalgo, NM",3436.86,1.231938455
35025,"Lea County, New Mexico",32,70359,30.71081955,4.927585668,19.22142157,14.66763314,80.76578689,3.674014696,59.74075811,1.044642476,0.572776759,0.014212823,5.068292614,8.860273739,59.74075811,1.059388263,"Lea, NM",4390.93,16.02371252
35027,"Lincoln County, New Mexico",51.5,19640,21.47993747,12.52545825,24.99490835,7.382892057,88.10081466,1.863543788,33.46232179,1.216904277,0.142566191,0,1.49185336,7.184317719,33.46232179,0.943207678,"Lincoln, NM",4831.09,4.065335152
35028,"Los Alamos County, New Mexico",41.8,18976,21.58415842,17.88575042,7.066821248,1.375421585,84.14839798,0.806281619,18.12816189,0.943296796,4.916736931,0,2.134274874,7.051011804,18.12816189,1.031039281,"Los Alamos, NM",109.17,173.8206467
35029,"Luna County, New Mexico",37.2,24022,35.6065828,4.833069686,23.18707851,18.46640579,84.16867871,1.452834901,67.6130214,0.932478561,0.98243277,0,3.284489218,9.179085838,67.6130214,1.014761386,"Luna, NM",2965.19,8.101335833
35031,"McKinley County, New Mexico",32.8,71956,28.4752599,3.746734115,22.41786647,13.37345044,13.06909778,0.526710768,14.44076936,75.65595642,1.107621324,0.166768581,4.590305187,4.883539941,14.44076936,0.934041124,"McKinley, NM",5449.81,13.20339608
35033,"Mora County, New Mexico",56.6,4500,10.64825128,4.955555556,31.02222222,6.755555556,55.73333333,0.044444444,81.48888889,0.533333333,0,0,32.84444444,10.84444444,81.48888889,0.826298701,"Mora, NM",1931.27,2.330072957
35035,"Otero County, New Mexico",36.2,66804,33.01070609,8.346805581,18.61415484,8.743488414,74.96706784,3.457876774,38.7222322,6.851386145,1.261900485,0.232022035,5.177833663,8.051913059,38.7222322,1.066699666,"Otero, NM",6613.21,10.10159968
35037,"Quay County, New Mexico",43,8265,29.44800394,6.981246219,27.16273442,12.98245614,80.19358742,0.629159105,45.69872958,2.274652148,1.040532365,0.677555959,9.776164549,5.408348457,45.69872958,0.886125057,"Quay, NM",2874.35,2.875432707
35039,"Rio Arriba County, New Mexico",41.5,38962,20.59572903,7.268620707,23.05836456,9.226939069,48.99132488,0.592885375,71.40033879,15.85904214,0.600585186,0.017966223,26.28201838,7.656177814,71.40033879,0.948489698,"Rio Arriba, NM",5860.84,6.647852526
